FromAirport,Flight,To,DepartureTime,ArrivalTime,Cost
CJB,6E7715,BLR,2025-05-01T20:30:00+00:00,2025-05-01T21:35:00+00:00,5585.53426
CJB,6E7012,BLR,2025-05-01T14:00:00+00:00,2025-05-01T15:10:00+00:00,5918.867594
CJB,6E5355,BLR,2025-05-01T23:45:00+00:00,2025-05-02T00:45:00+00:00,5252.200927
CJB,6E527,BLR,2025-05-01T18:30:00+00:00,2025-05-01T19:35:00+00:00,5585.53426
CJB,6E475,BLR,2025-05-01T07:35:00+00:00,2025-05-01T08:40:00+00:00,5585.53426
CJB,SQ4960,DEL,2025-05-01T15:20:00+00:00,2025-05-01T18:30:00+00:00,22373.91201
CJB,KL3653,DEL,2025-05-01T21:00:00+00:00,2025-05-02T00:10:00+00:00,22373.91201
CJB,JL9022,DEL,2025-05-01T08:45:00+00:00,2025-05-01T12:00:00+00:00,22707.24534
CJB,JL9021,DEL,2025-05-01T21:00:00+00:00,2025-05-02T00:10:00+00:00,22373.91201
CJB,AI2718,DEL,2025-05-01T15:20:00+00:00,2025-05-01T18:30:00+00:00,22373.91201
CJB,AI2502,DEL,2025-05-01T18:45:00+00:00,2025-05-01T22:00:00+00:00,22707.24534
CJB,6E6806,DEL,2025-05-01T08:45:00+00:00,2025-05-01T12:00:00+00:00,22707.24534
CJB,6E2409,DEL,2025-05-01T21:00:00+00:00,2025-05-02T00:10:00+00:00,22373.91201
CJB,VS8652,DEL,2025-05-01T08:45:00+00:00,2025-05-01T12:00:00+00:00,22707.24534
CJB,VS8651,BOM,2025-05-01T20:40:00+00:00,2025-05-01T22:50:00+00:00,13657.36365
CJB,VS8650,BOM,2025-05-01T15:30:00+00:00,2025-05-01T17:25:00+00:00,12657.36365
CJB,SQ4907,BOM,2025-05-01T14:20:00+00:00,2025-05-01T16:40:00+00:00,14324.03031
CJB,BA7930,BOM,2025-05-01T20:40:00+00:00,2025-05-01T22:50:00+00:00,13657.36365
CJB,BA7929,BOM,2025-05-01T15:30:00+00:00,2025-05-01T17:25:00+00:00,12657.36365
CJB,AI2733,BOM,2025-05-01T21:35:00+00:00,2025-05-01T23:50:00+00:00,13990.69698
CJB,AI2508,BOM,2025-05-01T09:00:00+00:00,2025-05-01T11:25:00+00:00,14657.36365
CJB,AI2504,BOM,2025-05-01T14:20:00+00:00,2025-05-01T16:40:00+00:00,14324.03031
IXM,6E7223,BLR,2025-05-02T12:05:00+00:00,2025-05-02T13:40:00+00:00,8205.545894
IXM,6E7135,MAA,2025-05-02T11:55:00+00:00,2025-05-02T13:20:00+00:00,7747.222212
IXM,6E7125,MAA,2025-05-02T14:30:00+00:00,2025-05-02T15:55:00+00:00,7747.222212
IXM,6E7194,MAA,2025-05-02T07:55:00+00:00,2025-05-02T09:30:00+00:00,8413.888878
IXM,6E6782,HYD,2025-05-02T17:05:00+00:00,2025-05-02T18:50:00+00:00,11095.81878
IXM,6E6023,HYD,2025-05-02T07:45:00+00:00,2025-05-02T09:25:00+00:00,10762.48545
IXM,6E7196,MAA,2025-05-02T09:50:00+00:00,2025-05-02T11:20:00+00:00,8080.555545
IXM,6E6065,DEL,2025-05-02T08:55:00+00:00,2025-05-02T12:10:00+00:00,23381.27462
IXM,6E7684,MAA,2025-05-02T16:15:00+00:00,2025-05-02T17:40:00+00:00,7747.222212
IXM,6E5026,BOM,2025-05-02T16:25:00+00:00,2025-05-02T18:35:00+00:00,14508.35063
IXM,6E7389,BLR,2025-05-02T15:55:00+00:00,2025-05-02T17:25:00+00:00,7872.212561
IXM,AI2740,MAA,2025-05-02T13:30:00+00:00,2025-05-02T14:40:00+00:00,6747.222212
IXM,6E7257,BLR,2025-05-02T08:15:00+00:00,2025-05-02T09:45:00+00:00,7872.212561
IXM,6E7593,MAA,2025-05-01T18:15:00+00:00,2025-05-01T19:40:00+00:00,7747.222212
IXM,6E7375,MAA,2025-05-01T21:05:00+00:00,2025-05-01T22:30:00+00:00,7747.222212
IXM,6E7253,MAA,2025-05-01T22:05:00+00:00,2025-05-01T23:30:00+00:00,7747.222212
IXM,6E7684,MAA,2025-05-01T16:15:00+00:00,2025-05-01T17:40:00+00:00,7747.222212
IXM,AI2740,MAA,2025-05-01T13:30:00+00:00,2025-05-01T14:40:00+00:00,6747.222212
IXM,6E7196,MAA,2025-05-01T09:50:00+00:00,2025-05-01T11:20:00+00:00,8080.555545
IXM,6E7223,BLR,2025-05-01T12:05:00+00:00,2025-05-01T13:40:00+00:00,8205.545894
IXM,6E7194,MAA,2025-05-01T07:55:00+00:00,2025-05-01T09:30:00+00:00,8413.888878
IXM,SG2705,MAA,2025-05-01T20:10:00+00:00,2025-05-01T21:25:00+00:00,7080.555545
IXM,6E7182,MAA,2025-05-01T20:00:00+00:00,2025-05-01T21:30:00+00:00,8080.555545
IXM,6E7135,MAA,2025-05-01T11:55:00+00:00,2025-05-01T13:20:00+00:00,7747.222212
IXM,6E7125,MAA,2025-05-01T14:30:00+00:00,2025-05-01T15:55:00+00:00,7747.222212
IXM,6E6782,HYD,2025-05-01T17:05:00+00:00,2025-05-01T18:50:00+00:00,11095.81878
IXM,6E6023,HYD,2025-05-01T07:45:00+00:00,2025-05-01T09:25:00+00:00,10762.48545
IXM,6E6065,DEL,2025-05-01T08:55:00+00:00,2025-05-01T12:10:00+00:00,23381.27462
IXM,6E5026,BOM,2025-05-01T16:25:00+00:00,2025-05-01T18:35:00+00:00,14508.35063
IXM,6E7587,BLR,2025-05-01T21:40:00+00:00,2025-05-01T23:10:00+00:00,7872.212561
IXM,6E7389,BLR,2025-05-01T15:55:00+00:00,2025-05-01T17:25:00+00:00,7872.212561
IXM,6E7357,BLR,2025-05-01T19:05:00+00:00,2025-05-01T20:40:00+00:00,8205.545894
IXM,6E7257,BLR,2025-05-01T08:15:00+00:00,2025-05-01T09:45:00+00:00,7872.212561
MAA,VS9435,BLR,2025-05-02T16:50:00+00:00,2025-05-02T17:50:00+00:00,5340.421682
MAA,6E2619,COK,2025-05-02T05:30:00+00:00,2025-05-02T06:55:00+00:00,8252.050497
MAA,6.00E+244,AMD,2025-05-02T03:55:00+00:00,2025-05-02T06:20:00+00:00,16523.72099
MAA,6E782,CJB,2025-05-02T08:10:00+00:00,2025-05-02T09:15:00+00:00,6351.211687
MAA,VS9463,BOM,2025-05-02T11:00:00+00:00,2025-05-02T12:55:00+00:00,12827.06816
MAA,6E6079,AMD,2025-05-02T08:30:00+00:00,2025-05-02T10:50:00+00:00,16190.38766
MAA,AF3778,BOM,2025-05-02T16:40:00+00:00,2025-05-02T18:45:00+00:00,13493.73483
MAA,6E6374,AMD,2025-05-02T13:25:00+00:00,2025-05-02T15:45:00+00:00,16190.38766
MAA,6E5394,COK,2025-05-02T07:55:00+00:00,2025-05-02T09:15:00+00:00,7918.717164
MAA,6E5104,BOM,2025-05-02T16:40:00+00:00,2025-05-02T18:45:00+00:00,13493.73483
MAA,LX9881,BOM,2025-05-02T15:25:00+00:00,2025-05-02T17:40:00+00:00,14160.40149
MAA,6E321,CCU,2025-05-02T08:20:00+00:00,2025-05-02T10:45:00+00:00,16579.92094
MAA,VS9465,BOM,2025-05-02T09:10:00+00:00,2025-05-02T11:15:00+00:00,13493.73483
MAA,VS9449,BLR,2025-05-02T11:50:00+00:00,2025-05-02T13:10:00+00:00,6673.755015
MAA,BA8833,CJB,2025-05-02T08:10:00+00:00,2025-05-02T09:15:00+00:00,6351.211687
MAA,6E7335,CNN,2025-05-02T05:45:00+00:00,2025-05-02T07:20:00+00:00,8914.708381
MAA,BA8832,CJB,2025-05-02T10:05:00+00:00,2025-05-02T11:10:00+00:00,6351.211687
MAA,AI574,BOM,2025-05-02T11:45:00+00:00,2025-05-02T14:05:00+00:00,14493.73483
MAA,6.00E+288,BBI,2025-05-02T06:40:00+00:00,2025-05-02T08:25:00+00:00,12017.76512
MAA,AF3344,BOM,2025-05-02T15:00:00+00:00,2025-05-02T17:05:00+00:00,13493.73483
MAA,AI9772,BBI,2025-05-02T05:00:00+00:00,2025-05-02T07:05:00+00:00,13351.09845
MAA,VS9446,BLR,2025-05-02T08:55:00+00:00,2025-05-02T10:05:00+00:00,6007.088348
MAA,IX2801,BBI,2025-05-02T05:00:00+00:00,2025-05-02T07:05:00+00:00,13351.09845
MAA,VS9466,BOM,2025-05-02T07:05:00+00:00,2025-05-02T09:10:00+00:00,13493.73483
MAA,LH5297,BOM,2025-05-02T06:40:00+00:00,2025-05-02T09:00:00+00:00,14493.73483
MAA,MH5567,BBI,2025-05-02T06:40:00+00:00,2025-05-02T08:25:00+00:00,12017.76512
MAA,XC5314,BOM,2025-05-02T07:05:00+00:00,2025-05-02T09:10:00+00:00,13493.73483
MAA,VS9452,BOM,2025-05-02T16:40:00+00:00,2025-05-02T18:45:00+00:00,13493.73483
MAA,VS8240,BLR,2025-05-02T14:35:00+00:00,2025-05-02T15:35:00+00:00,5340.421682
MAA,6E6571,CJB,2025-05-02T06:30:00+00:00,2025-05-02T07:35:00+00:00,6351.211687
MAA,BA8834,CJB,2025-05-02T06:30:00+00:00,2025-05-02T07:35:00+00:00,6351.211687
MAA,6E881,CJB,2025-05-02T14:15:00+00:00,2025-05-02T15:30:00+00:00,7017.878353
MAA,6E6081,BLR,2025-05-02T07:00:00+00:00,2025-05-02T08:00:00+00:00,5340.421682
MAA,6E6209,BLR,2025-05-02T14:35:00+00:00,2025-05-02T15:35:00+00:00,5340.421682
MAA,6E447,COK,2025-05-02T10:15:00+00:00,2025-05-02T11:25:00+00:00,7252.050497
MAA,6E6815,BLR,2025-05-02T08:55:00+00:00,2025-05-02T10:05:00+00:00,6007.088348
MAA,6E6892,BLR,2025-05-02T11:50:00+00:00,2025-05-02T13:10:00+00:00,6673.755015
MAA,6E479,CJB,2025-05-02T10:05:00+00:00,2025-05-02T11:10:00+00:00,6351.211687
MAA,6E5214,BOM,2025-05-02T11:00:00+00:00,2025-05-02T12:55:00+00:00,12827.06816
MAA,6E847,BLR,2025-05-02T16:50:00+00:00,2025-05-02T17:50:00+00:00,5340.421682
MAA,6E5093,BOM,2025-05-02T04:55:00+00:00,2025-05-02T06:55:00+00:00,13160.40149
MAA,VS8216,BLR,2025-05-02T07:00:00+00:00,2025-05-02T08:00:00+00:00,5340.421682
MAA,AI2822,BOM,2025-05-02T09:35:00+00:00,2025-05-02T11:55:00+00:00,14493.73483
MAA,AI2740,BOM,2025-05-02T15:25:00+00:00,2025-05-02T17:40:00+00:00,14160.40149
MAA,AI2823,BLR,2025-05-02T16:00:00+00:00,2025-05-02T17:05:00+00:00,5673.755015
MAA,AI526,BLR,2025-05-02T06:55:00+00:00,2025-05-02T08:10:00+00:00,6340.421682
MAA,6E5371,BOM,2025-05-02T15:00:00+00:00,2025-05-02T17:05:00+00:00,13493.73483
MAA,AI571,BOM,2025-05-02T08:00:00+00:00,2025-05-02T10:00:00+00:00,13160.40149
MAA,BA8794,BOM,2025-05-02T09:10:00+00:00,2025-05-02T11:15:00+00:00,13493.73483
MAA,AI2828,BOM,2025-05-02T06:40:00+00:00,2025-05-02T09:00:00+00:00,14493.73483
MAA,6E5304,BOM,2025-05-02T09:10:00+00:00,2025-05-02T11:15:00+00:00,13493.73483
MAA,QF5244,BLR,2025-05-02T11:50:00+00:00,2025-05-02T13:10:00+00:00,6673.755015
MAA,QP1305,BOM,2025-05-02T13:35:00+00:00,2025-05-02T15:40:00+00:00,13493.73483
MAA,ET1160,BOM,2025-05-02T15:25:00+00:00,2025-05-02T17:40:00+00:00,14160.40149
MAA,JL9223,BLR,2025-05-02T11:50:00+00:00,2025-05-02T13:10:00+00:00,6673.755015
MAA,VS9464,BOM,2025-05-02T12:45:00+00:00,2025-05-02T14:50:00+00:00,13493.73483
MAA,VS9460,BOM,2025-05-02T04:55:00+00:00,2025-05-02T06:55:00+00:00,13160.40149
MAA,ET1152,BOM,2025-05-02T11:45:00+00:00,2025-05-02T14:05:00+00:00,14493.73483
MAA,XC5258,BOM,2025-05-02T12:45:00+00:00,2025-05-02T14:50:00+00:00,13493.73483
MAA,JL9659,BLR,2025-05-02T16:50:00+00:00,2025-05-02T17:50:00+00:00,5340.421682
MAA,JL9660,BLR,2025-05-02T07:00:00+00:00,2025-05-02T08:00:00+00:00,5340.421682
MAA,6E7372,CCJ,2025-05-02T14:30:00+00:00,2025-05-02T16:10:00+00:00,9179.1738
MAA,XC6326,CCU,2025-05-02T11:45:00+00:00,2025-05-02T14:20:00+00:00,17246.58761
MAA,JL9661,BLR,2025-05-02T14:35:00+00:00,2025-05-02T15:35:00+00:00,5340.421682
MAA,6E986,CCU,2025-05-02T15:05:00+00:00,2025-05-02T17:25:00+00:00,16246.58761
MAA,JL9662,BLR,2025-05-02T08:55:00+00:00,2025-05-02T10:05:00+00:00,6007.088348
MAA,6E7091,CCJ,2025-05-02T05:10:00+00:00,2025-05-02T06:50:00+00:00,9179.1738
MAA,VS9468,BOM,2025-05-02T15:00:00+00:00,2025-05-02T17:05:00+00:00,13493.73483
MAA,BA8795,BOM,2025-05-02T07:05:00+00:00,2025-05-02T09:10:00+00:00,13493.73483
MAA,QF5242,BLR,2025-05-02T07:00:00+00:00,2025-05-02T08:00:00+00:00,5340.421682
MAA,AI2467,CJB,2025-05-02T13:30:00+00:00,2025-05-02T14:40:00+00:00,6684.54502
MAA,6E927,CJB,2025-05-02T12:25:00+00:00,2025-05-02T13:30:00+00:00,6351.211687
MAA,6.00E+237,CJB,2025-05-02T17:25:00+00:00,2025-05-02T18:30:00+00:00,6351.211687
MAA,QF5124,BLR,2025-05-02T08:55:00+00:00,2025-05-02T10:05:00+00:00,6007.088348
MAA,6E7282,CDP,2025-05-02T15:15:00+00:00,2025-05-02T16:15:00+00:00,5130.14792
MAA,XC987,CCU,2025-05-02T05:25:00+00:00,2025-05-02T07:45:00+00:00,16246.58761
MAA,QF5240,BLR,2025-05-02T16:50:00+00:00,2025-05-02T17:50:00+00:00,5340.421682
SXV,6E7918,BLR,2025-05-02T14:20:00+00:00,2025-05-02T15:10:00+00:00,4139.792458
SXV,9I514,BLR,2025-05-02T13:45:00+00:00,2025-05-02T14:45:00+00:00,4806.459125
SXV,9I514,BLR,2025-05-01T13:45:00+00:00,2025-05-01T14:45:00+00:00,4806.459125
SXV,9I515,COK,2025-05-01T16:45:00+00:00,2025-05-01T17:55:00+00:00,5947.529265
SXV,6E7923,HYD,2025-05-01T12:55:00+00:00,2025-05-01T14:50:00+00:00,10687.0118
SXV,6E7112,MAA,2025-05-01T17:20:00+00:00,2025-05-01T18:30:00+00:00,5990.976033
TCR,6E7264,MAA,2025-05-02T11:20:00+00:00,2025-05-02T12:55:00+00:00,8967.468437
TCR,SG2968,MAA,2025-05-02T16:55:00+00:00,2025-05-02T18:30:00+00:00,8967.468437
TCR,SG2966,MAA,2025-05-02T12:10:00+00:00,2025-05-02T13:45:00+00:00,8967.468437
TCR,6E7606,MAA,2025-05-02T14:00:00+00:00,2025-05-02T15:35:00+00:00,8967.468437
TCR,6E7344,MAA,2025-05-02T08:55:00+00:00,2025-05-02T10:30:00+00:00,8967.468437
TCR,6E7188,MAA,2025-05-02T15:55:00+00:00,2025-05-02T17:35:00+00:00,9300.801771
TCR,6E7186,MAA,2025-05-02T07:50:00+00:00,2025-05-02T09:25:00+00:00,8967.468437
TCR,SG2964,BLR,2025-05-02T08:00:00+00:00,2025-05-02T09:35:00+00:00,8813.751855
TCR,6E7736,BLR,2025-05-02T16:20:00+00:00,2025-05-02T18:00:00+00:00,9147.085188
TCR,6E7188,MAA,2025-05-01T15:55:00+00:00,2025-05-01T17:35:00+00:00,9300.801771
TCR,6E7264,MAA,2025-05-01T11:20:00+00:00,2025-05-01T12:55:00+00:00,8967.468437
TCR,6E7736,BLR,2025-05-01T16:20:00+00:00,2025-05-01T18:00:00+00:00,9147.085188
TCR,6E7344,MAA,2025-05-01T08:55:00+00:00,2025-05-01T10:30:00+00:00,8967.468437
TCR,6E7186,MAA,2025-05-01T07:50:00+00:00,2025-05-01T09:25:00+00:00,8967.468437
TCR,6E7606,MAA,2025-05-01T14:00:00+00:00,2025-05-01T15:35:00+00:00,8967.468437
TCR,SG2966,MAA,2025-05-01T12:10:00+00:00,2025-05-01T13:45:00+00:00,8967.468437
TCR,SG2964,BLR,2025-05-01T08:00:00+00:00,2025-05-01T09:35:00+00:00,8813.751855
TCR,SG2968,MAA,2025-05-01T16:55:00+00:00,2025-05-01T18:30:00+00:00,8967.468437
TRZ,6E6119,BOM,2025-05-02T13:10:00+00:00,2025-05-02T15:15:00+00:00,13906.34286
TRZ,6E7367,MAA,2025-05-02T12:45:00+00:00,2025-05-02T14:00:00+00:00,6464.966315
TRZ,6E2171,HYD,2025-05-02T06:05:00+00:00,2025-05-02T07:35:00+00:00,9580.133943
TRZ,MH5608,MAA,2025-05-02T07:15:00+00:00,2025-05-02T08:25:00+00:00,6131.632981
TRZ,6E7365,MAA,2025-05-02T11:00:00+00:00,2025-05-02T12:10:00+00:00,6131.632981
TRZ,6E7245,BLR,2025-05-02T07:50:00+00:00,2025-05-02T09:05:00+00:00,6452.14407
TRZ,MH5573,BLR,2025-05-02T16:55:00+00:00,2025-05-02T18:00:00+00:00,5785.477403
TRZ,MH5280,BLR,2025-05-02T07:50:00+00:00,2025-05-02T09:05:00+00:00,6452.14407
TRZ,JL9723,BLR,2025-05-02T16:55:00+00:00,2025-05-02T18:00:00+00:00,5785.477403
TRZ,JL9700,BLR,2025-05-02T07:50:00+00:00,2025-05-02T09:05:00+00:00,6452.14407
TRZ,6E7268,MAA,2025-05-02T14:55:00+00:00,2025-05-02T16:05:00+00:00,6131.632981
TRZ,6E7101,MAA,2025-05-02T07:15:00+00:00,2025-05-02T08:25:00+00:00,6131.632981
TRZ,6E7712,BLR,2025-05-02T16:55:00+00:00,2025-05-02T18:00:00+00:00,5785.477403
TRZ,IX1625,MAA,2025-05-01T20:15:00+00:00,2025-05-01T21:15:00+00:00,5464.966315
TRZ,MH5607,MAA,2025-05-01T18:05:00+00:00,2025-05-01T19:15:00+00:00,6131.632981
TRZ,6E7268,MAA,2025-05-01T14:55:00+00:00,2025-05-01T16:05:00+00:00,6131.632981
TRZ,6E7367,MAA,2025-05-01T12:45:00+00:00,2025-05-01T14:00:00+00:00,6464.966315
TRZ,6E7365,MAA,2025-05-01T11:00:00+00:00,2025-05-01T12:10:00+00:00,6131.632981
TRZ,6E7242,MAA,2025-05-01T18:05:00+00:00,2025-05-01T19:15:00+00:00,6131.632981
TRZ,MH5608,MAA,2025-05-01T07:15:00+00:00,2025-05-01T08:25:00+00:00,6131.632981
TRZ,MH5611,MAA,2025-05-01T20:00:00+00:00,2025-05-01T21:05:00+00:00,5798.299648
TRZ,6E7166,BLR,2025-05-01T20:55:00+00:00,2025-05-01T22:10:00+00:00,6452.14407
TRZ,6E7245,BLR,2025-05-01T07:50:00+00:00,2025-05-01T09:05:00+00:00,6452.14407
TRZ,6E7712,BLR,2025-05-01T16:55:00+00:00,2025-05-01T18:00:00+00:00,5785.477403
TRZ,IX2567,BLR,2025-05-01T18:40:00+00:00,2025-05-01T19:55:00+00:00,6452.14407
TRZ,JL9698,BLR,2025-05-01T20:55:00+00:00,2025-05-01T22:10:00+00:00,6452.14407
TRZ,JL9700,BLR,2025-05-01T07:50:00+00:00,2025-05-01T09:05:00+00:00,6452.14407
TRZ,JL9723,BLR,2025-05-01T16:55:00+00:00,2025-05-01T18:00:00+00:00,5785.477403
TRZ,MH5574,BLR,2025-05-01T20:55:00+00:00,2025-05-01T22:10:00+00:00,6452.14407
TRZ,MH5583,BLR,2025-05-01T20:55:00+00:00,2025-05-01T22:10:00+00:00,6452.14407
TRZ,MH5584,BLR,2025-05-01T16:55:00+00:00,2025-05-01T18:00:00+00:00,5785.477403
TRZ,6E6119,BOM,2025-05-01T13:10:00+00:00,2025-05-01T15:15:00+00:00,13906.34286
TRZ,AI9815,BOM,2025-05-01T01:05:00+00:00,2025-05-01T03:10:00+00:00,13906.34286
TRZ,IX1242,BOM,2025-05-01T01:05:00+00:00,2025-05-01T03:10:00+00:00,13906.34286
TRZ,6E7151,MAA,2025-05-01T20:00:00+00:00,2025-05-01T21:05:00+00:00,5798.299648
TRZ,6E2171,HYD,2025-05-01T06:05:00+00:00,2025-05-01T07:35:00+00:00,9580.133943
TRZ,6E7052,MAA,2025-05-01T22:35:00+00:00,2025-05-01T23:45:00+00:00,6131.632981
TRZ,6E7101,MAA,2025-05-01T07:15:00+00:00,2025-05-01T08:25:00+00:00,6131.632981
HYD,6E6294,VNS,2025-05-02T12:25:00+00:00,2025-05-02T14:10:00+00:00,12096.93987
HYD,6E5384,BOM,2025-05-02T12:20:00+00:00,2025-05-02T13:55:00+00:00,9449.98716
HYD,VS9131,BOM,2025-05-02T12:20:00+00:00,2025-05-02T13:55:00+00:00,9449.98716
HYD,SG514,VNS,2025-05-02T12:20:00+00:00,2025-05-02T14:00:00+00:00,11763.60653
HYD,AI2534,BOM,2025-05-02T12:15:00+00:00,2025-05-02T14:05:00+00:00,10449.98716
HYD,6E537,DBR,2025-05-02T12:10:00+00:00,2025-05-02T14:20:00+00:00,14958.21548
HYD,6E7211,VGA,2025-05-02T12:00:00+00:00,2025-05-02T13:05:00+00:00,5652.611103
HYD,BA8822,VGA,2025-05-02T12:00:00+00:00,2025-05-02T13:05:00+00:00,5652.611103
HYD,6E6031,DEL,2025-05-02T12:00:00+00:00,2025-05-02T14:25:00+00:00,15979.87109
HYD,VS9148,DEL,2025-05-02T12:00:00+00:00,2025-05-02T14:25:00+00:00,15979.87109
HYD,QF8780,DEL,2025-05-02T12:00:00+00:00,2025-05-02T14:25:00+00:00,15979.87109
HYD,JL9632,DEL,2025-05-02T12:00:00+00:00,2025-05-02T14:25:00+00:00,15979.87109
HYD,6E376,CCU,2025-05-02T12:00:00+00:00,2025-05-02T14:10:00+00:00,14705.24249
HYD,BA8810,CCU,2025-05-02T12:00:00+00:00,2025-05-02T14:10:00+00:00,14705.24249
HYD,6E7458,BHO,2025-05-02T11:55:00+00:00,2025-05-02T14:00:00+00:00,11733.85884
HYD,IX2835,VNS,2025-05-02T11:45:00+00:00,2025-05-02T13:50:00+00:00,13430.2732
HYD,AI9914,VNS,2025-05-02T11:45:00+00:00,2025-05-02T13:50:00+00:00,13430.2732
HYD,6.00E+167,ATQ,2025-05-02T11:40:00+00:00,2025-05-02T14:20:00+00:00,18892.30301
HYD,BA8808,ATQ,2025-05-02T11:40:00+00:00,2025-05-02T14:20:00+00:00,18892.30301
HYD,6E7057,IXE,2025-05-02T10:45:00+00:00,2025-05-02T12:35:00+00:00,10366.30557
HYD,IX1221,IXB,2025-05-02T10:45:00+00:00,2025-05-02T13:25:00+00:00,17975.08874
HYD,6E7225,CNN,2025-05-02T11:35:00+00:00,2025-05-02T13:40:00+00:00,11657.30545
HYD,6E7096,CDP,2025-05-02T11:30:00+00:00,2025-05-02T12:35:00+00:00,5850.148741
HYD,IX2932,GOI,2025-05-02T11:25:00+00:00,2025-05-02T12:45:00+00:00,7995.160555
HYD,AI9596,GOI,2025-05-02T11:25:00+00:00,2025-05-02T12:45:00+00:00,7995.160555
HYD,IX2673,IXR,2025-05-02T11:20:00+00:00,2025-05-02T13:15:00+00:00,12593.88225
HYD,AI9702,IXR,2025-05-02T11:20:00+00:00,2025-05-02T13:15:00+00:00,12593.88225
HYD,6E6234,COK,2025-05-02T11:15:00+00:00,2025-05-02T12:55:00+00:00,10733.35449
HYD,BA8812,COK,2025-05-02T11:15:00+00:00,2025-05-02T12:55:00+00:00,10733.35449
HYD,6E2005,TIR,2025-05-02T11:10:00+00:00,2025-05-02T12:25:00+00:00,7078.782708
HYD,6E886,GOP,2025-05-02T11:10:00+00:00,2025-05-02T13:15:00+00:00,14199.2701
HYD,6E7126,MYQ,2025-05-02T11:05:00+00:00,2025-05-02T13:00:00+00:00,10593.67711
HYD,6E6911,BBI,2025-05-02T11:05:00+00:00,2025-05-02T12:50:00+00:00,11236.60023
HYD,IX2886,PAT,2025-05-02T11:05:00+00:00,2025-05-02T13:25:00+00:00,15104.12655
HYD,AI9976,PAT,2025-05-02T11:05:00+00:00,2025-05-02T13:25:00+00:00,15104.12655
HYD,6E7563,KLH,2025-05-02T11:00:00+00:00,2025-05-02T12:20:00+00:00,7560.588434
HYD,6E879,VTZ,2025-05-02T11:00:00+00:00,2025-05-02T12:15:00+00:00,7560.563948
HYD,BA8828,VTZ,2025-05-02T11:00:00+00:00,2025-05-02T12:15:00+00:00,7560.563948
HYD,6E7417,HBX,2025-05-02T10:50:00+00:00,2025-05-02T12:10:00+00:00,7398.47323
HYD,6E6471,PNQ,2025-05-02T10:50:00+00:00,2025-05-02T11:55:00+00:00,6836.922905
HYD,6E6202,DEL,2025-05-02T10:35:00+00:00,2025-05-02T13:10:00+00:00,16646.53775
HYD,VS9151,DEL,2025-05-02T10:35:00+00:00,2025-05-02T13:10:00+00:00,16646.53775
HYD,QF8784,DEL,2025-05-02T10:35:00+00:00,2025-05-02T13:10:00+00:00,16646.53775
HYD,JL9634,DEL,2025-05-02T10:35:00+00:00,2025-05-02T13:10:00+00:00,16646.53775
HYD,6E6066,BLR,2025-05-02T10:30:00+00:00,2025-05-02T11:50:00+00:00,7598.424047
HYD,VS9106,BLR,2025-05-02T10:30:00+00:00,2025-05-02T11:50:00+00:00,7598.424047
HYD,QF5088,BLR,2025-05-02T10:30:00+00:00,2025-05-02T11:50:00+00:00,7598.424047
HYD,JL9619,BLR,2025-05-02T10:30:00+00:00,2025-05-02T11:50:00+00:00,7598.424047
HYD,6.00E+149,IXB,2025-05-02T10:30:00+00:00,2025-05-02T12:50:00+00:00,16641.75541
HYD,AI524,BLR,2025-05-02T10:30:00+00:00,2025-05-02T11:30:00+00:00,6265.090714
HYD,6E997,AMD,2025-05-02T10:20:00+00:00,2025-05-02T12:10:00+00:00,11764.5426
HYD,6E7503,TIR,2025-05-02T10:10:00+00:00,2025-05-02T11:35:00+00:00,7745.449375
HYD,AI2543,DEL,2025-05-02T10:10:00+00:00,2025-05-02T12:40:00+00:00,16313.20442
HYD,6E7228,RJA,2025-05-02T10:05:00+00:00,2025-05-02T11:30:00+00:00,7470.271671
HYD,6E6291,RPR,2025-05-02T10:05:00+00:00,2025-05-02T11:30:00+00:00,8460.007943
HYD,6E6151,MAA,2025-05-02T10:00:00+00:00,2025-05-02T11:15:00+00:00,7525.786715
HYD,6E6707,COK,2025-05-02T09:55:00+00:00,2025-05-02T11:35:00+00:00,10733.35449
HYD,BA8814,COK,2025-05-02T09:55:00+00:00,2025-05-02T11:35:00+00:00,10733.35449
HYD,6E7326,JLR,2025-05-02T09:50:00+00:00,2025-05-02T11:50:00+00:00,11398.86806
HYD,SG2131,SAG,2025-05-02T09:50:00+00:00,2025-05-02T11:25:00+00:00,8868.22405
HYD,6E468,CJB,2025-05-02T09:45:00+00:00,2025-05-02T11:00:00+00:00,8511.221491
HYD,IX2870,VNS,2025-05-02T09:40:00+00:00,2025-05-02T11:50:00+00:00,13763.60653
HYD,AI9886,VNS,2025-05-02T09:40:00+00:00,2025-05-02T11:50:00+00:00,13763.60653
HYD,AI9660,IXB,2025-05-02T10:45:00+00:00,2025-05-02T13:25:00+00:00,17975.08874
HYD,9I518,BLR,2025-05-02T09:35:00+00:00,2025-05-02T11:10:00+00:00,8598.424047
HYD,6E915,VNS,2025-05-02T09:35:00+00:00,2025-05-02T11:25:00+00:00,12430.2732
HYD,6.00E+108,IXC,2025-05-02T09:35:00+00:00,2025-05-02T12:00:00+00:00,17157.40674
HYD,6E5163,BOM,2025-05-02T09:30:00+00:00,2025-05-02T11:00:00+00:00,9116.653826
HYD,VS9120,BOM,2025-05-02T09:30:00+00:00,2025-05-02T11:00:00+00:00,9116.653826
